depute,groupe,position,scrutin_id
sophie-dessus,SRC,pour,30
carole-delga,SRC,pour,30
gilbert-sauvan,SRC,pour,30
christophe-castaner,SRC,pour,30
karine-berger,SRC,pour,30
jean-david-ciot,SRC,pour,30
sabine-buis,SRC,pour,30
alain-faure,SRC,pour,30
marie-helene-fabre,SRC,pour,30
patrick-mennucci,SRC,pour,30
kheira-bouziane-laroussi,SRC,pour,30
michel-lesage,SRC,pour,30
viviane-le-dissez,SRC,pour,30
annie-le-houerou,SRC,pour,30
laurent-grandguillaume,SRC,pour,30
clotilde-valter,SRC,pour,30
alain-calmette,SRC,pour,30
patrice-prat,SRC,pour,30
nathalie-nieson,SRC,pour,30
jean-luc-bleunven,SRC,pour,30
chantal-guittet,SRC,pour,30
sandrine-doucet,SRC,pour,30
anne-yvonne-le-dain,SRC,pour,30
fanny-dombre-coste,SRC,pour,30
frederic-roig,SRC,pour,30
marie-recalde,SRC,pour,30
florent-boudie,SRC,pour,30
christophe-borgel,SRC,pour,30
joelle-huillier,SRC,pour,30
sebastien-denaja,SRC,pour,30
patrick-vignal,SRC,pour,30
marie-anne-chapdelaine,SRC,pour,30
nathalie-appere,SRC,pour,30
francois-andre,SRC,pour,30
valerie-corre,SRC,pour,30
lucette-lousteau,SRC,pour,30
matthias-fekl,SRC,pour,30
luc-belot,SRC,pour,30
yves-daniel,SRC,pour,30
sophie-errante,SRC,pour,30
herve-pellois,SRC,pour,30
jean-pierre-le-roch,SRC,pour,30
philippe-nogues,SRC,pour,30
dominique-potier,SRC,pour,30
jean-pierre-allossery,SRC,pour,30
anne-lise-dufour-tonini,SRC,pour,30
laurent-kalinowski,SRC,pour,30
paola-zanetti,SRC,pour,30
audrey-linkenheld,SRC,pour,30
remi-pauvros,SRC,pour,30
jacques-cresta,SRC,pour,30
segolene-neuville,SRC,pour,30
pierre-aylagas,SRC,pour,30
christine-pires-beaune,SRC,pour,30
yves-blein,SRC,pour,30
edith-gueugneau,SRC,pour,30
cecile-untermaier,SRC,pour,30
francoise-dubois,SRC,pour,30
beatrice-santais,SRC,pour,30
bernadette-laclais,SRC,pour,30
seybah-dagoma,SRC,pour,30
catherine-troallic,SRC,pour,30
eduardo-rihan-cypel,SRC,pour,30
sylviane-bulteau,SRC,pour,30
hugues-fourage,SRC,pour,30
francoise-descamps-crosnier,SRC,pour,30
valerie-rabault,SRC,pour,30
michele-fournier-armand,SRC,pour,30
malek-boutih,SRC,pour,30
alexis-bachelay,SRC,pour,30
maud-olivier,SRC,pour,30
catherine-beaubatie,SRC,pour,30
jean-jacques-bridey,SRC,pour,30
julie-sommaruga,SRC,pour,30
elisabeth-pochon,SRC,pour,30
pascal-popelin,SRC,pour,30
serge-bardy,SRC,pour,30
philippe-bies,SRC,pour,30
philippe-kemel,SRC,pour,30
emeric-brehier,SRC,pour,30
boinali-said,SRC,pour,30
jean-claude-buisine,SRC,pour,30
sebastien-pietrasanta,SRC,pour,30
dominique-lefebvre,SRC,pour,30
jean-marc-germain,SRC,pour,30
ericka-bareigts,SRC,pour,30
helene-geoffroy,SRC,pour,30
jean-jacques-vlody,SRC,pour,30
monique-orphe,SRC,pour,30
ibrahim-aboubacar,SRC,pour,30
joaquim-pueyo,SRC,pour,30
colette-capdevielle,SRC,pour,30
david-verge,SRC,pour,30
philippe-doucet,SRC,pour,30
axelle-lemaire,SRC,pour,30
arnaud-leroy,SRC,pour,30
pierre-yves-le-borgn,SRC,pour,30
daphna-poznanski-benhamou,SRC,pour,30
corinne-narassiguin,SRC,pour,30
jean-pierre-maggi,SRC,pour,30
emilienne-poumirol,SRC,pour,30
jean-pierre-fougerat,SRC,pour,30
jean-luc-drapeau,SRC,pour,30
jean-claude-gouget,SRC,pour,30
avi-assouly,SRC,pour,30
genevieve-gosselin-fleury,SRC,pour,30
therese-guilbert,SRC,pour,30
vincent-feltesse,SRC,pour,30
guillaume-bachelay,SRC,pour,30
gerard-terrier,SRC,pour,30
olivier-veran,SRC,pour,30
pierre-leautey,SRC,pour,30
sylvie-pichot,SRC,pour,30
sylvie-tolmont,SRC,pour,30
gwenegan-bui,SRC,pour,30
helene-vainqueur-christophe,SRC,pour,30
frederic-barbier,SRC,pour,30
jean-marie-beffara,SRC,pour,30
carlos-da-silva,SRC,pour,30
florence-delaunay,SRC,pour,30
henri-emmanuelli,SRC,contre,30
jean-luc-laurent,SRC,contre,30
jean-pierre-blazy,SRC,contre,30
marie-line-reynaud,SRC,contre,30
christophe-leonard,SRC,contre,30
christian-hutin,SRC,contre,30
marie-francoise-bechtel,SRC,contre,30
barbara-romagnan,SRC,contre,30
denys-robiliard,SRC,contre,30
chaynesse-khirouni,SRC,contre,30
nathalie-chabanne,SRC,contre,30
pascal-cherki,SRC,contre,30
linda-gourjade,SRC,contre,30
mathieu-hanotin,SRC,contre,30
razzy-hammadi,SRC,contre,30
gerard-sebaoun,SRC,contre,30
michel-pouzol,SRC,contre,30
pouria-amirshahi,SRC,contre,30
jerome-guedj,SRC,contre,30
fanelie-carrey-conte,SRC,contre,30
michel-vergnier,SRC,abstention,30
olivier-dussopt,SRC,abstention,30
daniel-goldberg,SRC,abstention,30
regis-juanico,SRC,abstention,30
suzanne-tallard,SRC,abstention,30
isabelle-bruneau,SRC,abstention,30
stephane-travert,SRC,abstention,30
dolores-roque,SRC,abstention,30
jean-philippe-malle,SRC,abstention,30
patrick-balkany,UMP,pour,30
jean-michel-couve,UMP,pour,30
olivier-dassault,UMP,pour,30
bernard-debre,UMP,pour,30
patrick-devedjian,UMP,pour,30
christian-estrosi,UMP,pour,30
francois-fillon,UMP,pour,30
denis-jacquat,UMP,pour,30
christian-kert,UMP,pour,30
marc-laffineur,UMP,pour,30
pierre-lequiller,UMP,pour,30
jean-francois-mancel,UMP,pour,30
alain-marleix,UMP,pour,30
jean-claude-mignon,UMP,pour,30
alain-moyne-bressand,UMP,pour,30
patrick-ollier,UMP,pour,30
jean-luc-reitzer,UMP,pour,30
guy-teissier,UMP,pour,30
michel-voisin,UMP,pour,30
nicole-ameline,UMP,pour,30
dominique-bussereau,UMP,pour,30
marc-philippe-daubresse,UMP,pour,30
bernard-perrut,UMP,pour,30
camille-de-rocca-serra,UMP,pour,30
guenhael-huet,UMP,pour,30
gilles-lurton,UMP,pour,30
eric-ciotti,UMP,pour,30
bernard-accoyer,UMP,pour,30
francois-baroin,UMP,pour,30
philippe-briand,UMP,pour,30
gerard-cherpion,UMP,pour,30
francois-cornut-gentille,UMP,pour,30
alain-gest,UMP,pour,30
philippe-houillon,UMP,pour,30
thierry-lazaro,UMP,pour,30
pierre-lellouche,UMP,pour,30
herve-mariton,UMP,pour,30
philippe-armand-martin,UMP,pour,30
patrice-martin-lalande,UMP,pour,30
yves-nicolin,UMP,pour,30
jacques-pelissard,UMP,pour,30
alain-suguenot,UMP,pour,30
francois-vannson,UMP,pour,30
henri-guaino,UMP,pour,30
dominique-dord,UMP,pour,30
philippe-goujon,UMP,pour,30
claude-goasguen,UMP,pour,30
gilles-carrez,UMP,pour,30
herve-gaymard,UMP,pour,30
jean-luc-moudenc,UMP,pour,30
isabelle-le-callennec,UMP,pour,30
benoist-apparu,UMP,pour,30
christian-jacob,UMP,pour,30
jean-francois-cope,UMP,pour,30
catherine-vautrin,UMP,pour,30
jean-luc-warsmann,UMP,pour,30
franck-marlin,UMP,pour,30
olivier-marleix,UMP,pour,30
yves-fromion,UMP,pour,30
jean-pierre-giran,UMP,pour,30
jean-claude-guibal,UMP,pour,30
michel-herbillon,UMP,pour,30
jacques-kossowski,UMP,pour,30
jean-leonetti,UMP,pour,30
didier-quentin,UMP,pour,30
andre-schneider,UMP,pour,30
thierry-solere,UMP,pour,30
marie-jo-zimmermann,UMP,pour,30
pierre-morel-a-lhuissier,UMP,pour,30
pierre-morange,UMP,pour,30
bernard-deflesselles,UMP,pour,30
bernard-brochand,UMP,pour,30
edouard-philippe,UMP,pour,30
dominique-tian,UMP,pour,30
michel-sordi,UMP,pour,30
celeste-lett,UMP,pour,30
etienne-blanc,UMP,pour,30
xavier-bertrand,UMP,pour,30
franck-gilard,UMP,pour,30
jean-pierre-gorges,UMP,pour,30
luc-chatel,UMP,pour,30
sebastien-huyghe,UMP,pour,30
jean-marie-sermier,UMP,pour,30
arlette-grosskost,UMP,pour,30
michel-heinrich,UMP,pour,30
jean-pierre-door,UMP,pour,30
antoine-herth,UMP,pour,30
genevieve-levy,UMP,pour,30
dino-cinieri,UMP,pour,30
claude-greff,UMP,pour,30
michel-piron,UMP,pour,30
philippe-vitel,UMP,pour,30
martial-saddier,UMP,pour,30
alain-marty,UMP,pour,30
marcel-bonnot,UMP,pour,30
georges-fenech,UMP,pour,30
josette-pons,UMP,pour,30
valerie-pecresse,UMP,pour,30
edouard-courtial,UMP,pour,30
philippe-cochet,UMP,pour,30
michele-tabarot,UMP,pour,30
guy-geoffroy,UMP,pour,30
jacques-alain-benisti,UMP,pour,30
axel-poniatowski,UMP,pour,30
jerome-chartier,UMP,pour,30
jordi-ginesta,UMP,pour,30
jean-claude-mathis,UMP,pour,30
francois-scellier,UMP,pour,30
jean-charles-taugourdeau,UMP,pour,30
jean-sebastien-vialatte,UMP,pour,30
eric-woerth,UMP,pour,30
frederic-reiss,UMP,pour,30
nathalie-kosciusko-morizet,UMP,pour,30
virginie-duby-muller,UMP,pour,30
marc-francina,UMP,pour,30
laurent-wauquiez,UMP,pour,30
charles-ange-ginesy,UMP,pour,30
damien-abad,UMP,pour,30
bernard-gerard,UMP,pour,30
charles-de-la-verpilliere,UMP,pour,30
jacques-lamblin,UMP,pour,30
olivier-carre,UMP,pour,30
daniel-fasquelle,UMP,pour,30
franck-riester,UMP,pour,30
yves-albarello,UMP,pour,30
eric-straumann,UMP,pour,30
xavier-breton,UMP,pour,30
marie-louise-fort,UMP,pour,30
jean-francois-lamour,UMP,pour,30
philippe-gosselin,UMP,pour,30
francoise-guegot,UMP,pour,30
marie-christine-dalloz,UMP,pour,30
bruno-le-maire,UMP,pour,30
remi-delatte,UMP,pour,30
alain-marc,UMP,pour,30
valerie-boyer,UMP,pour,30
bernard-reynes,UMP,pour,30
sauveur-gandolfi-scheit,UMP,pour,30
marianne-dubois,UMP,pour,30
anne-grommerch,UMP,pour,30
arnaud-robinet,UMP,pour,30
annie-genevard,UMP,pour,30
david-douillet,UMP,pour,30
fernand-sire,UMP,pour,30
paul-salen,UMP,pour,30
laurent-furst,UMP,pour,30
yves-foulon,UMP,pour,30
jean-pierre-barbier,UMP,pour,30
claude-de-ganay,UMP,pour,30
jean-pierre-vigier,UMP,pour,30
veronique-louwagie,UMP,pour,30
alain-chretien,UMP,pour,30
dominique-nachury,UMP,pour,30
patrick-hetzel,UMP,pour,30
claude-sturni,UMP,pour,30
sophie-dion,UMP,pour,30
francois-de-mazieres,UMP,pour,30
valerie-lacroute,UMP,pour,30
alain-leboeuf,UMP,pour,30
jean-marie-tetart,UMP,pour,30
olivier-audibert-troin,UMP,pour,30
guillaume-larrive,UMP,pour,30
laurent-marcangeli,UMP,pour,30
guillaume-chevrollier,UMP,pour,30
sophie-rohfritsch,UMP,pour,30
daniel-gibbes,UMP,pour,30
claudine-schmid,UMP,pour,30
michel-terrot,UMP,contre,30
christophe-guilloteau,UMP,contre,30
lucien-degauchy,UMP,contre,30
patrick-labaune,UMP,contre,30
jacques-myard,UMP,contre,30
jean-frederic-poisson,UMP,contre,30
lionnel-luca,UMP,contre,30
patrice-verchere,UMP,contre,30
damien-meslot,UMP,contre,30
jean-louis-christ,UMP,contre,30
christophe-priou,UMP,contre,30
jean-pierre-decool,UMP,contre,30
nicolas-dhuicq,UMP,contre,30
jean-claude-bouchet,UMP,contre,30
philippe-meunier,UMP,contre,30
gerald-darmanin,UMP,contre,30
julien-aubert,UMP,contre,30
jean-jacques-guillet,UMP,abstention,30
marc-le-fur,UMP,abstention,30
thierry-mariani,UMP,abstention,30
alain-marsaud,UMP,abstention,30
berengere-poletti,UMP,abstention,30
dominique-le-mener,UMP,abstention,30
edouard-fritch,UDI,pour,30
herve-morin,UDI,pour,30
francois-rochebloine,UDI,pour,30
rudy-salles,UDI,pour,30
andre-santini,UDI,pour,30
yannick-favennec-becot,UDI,pour,30
jean-christophe-lagarde,UDI,pour,30
jean-louis-borloo,UDI,pour,30
charles-de-courson,UDI,pour,30
francois-sauvadet,UDI,pour,30
arnaud-richard,UDI,pour,30
maurice-leroy,UDI,pour,30
henri-plagnol,UDI,pour,30
francis-hillmeyer,UDI,pour,30
stephane-demilly,UDI,pour,30
michel-zumkeller,UDI,pour,30
gilles-bourdouleix,UDI,pour,30
francis-vercamer,UDI,pour,30
yves-jego,UDI,pour,30
philippe-vigier,UDI,pour,30
bertrand-pancher,UDI,pour,30
franck-reynier,UDI,pour,30
thierry-benoit,UDI,pour,30
jean-christophe-fromantin,UDI,pour,30
sonia-lagarde,UDI,pour,30
philippe-gomes,UDI,pour,30
jonas-tahuaitu,UDI,pour,30
jean-paul-tuaiva,UDI,pour,30
francois-xavier-villain,UDI,contre,30
philippe-folliot,UDI,abstention,30
christophe-cavard,Écolo,pour,30
eric-alauzet,Écolo,pour,30
jean-louis-roumegas,Écolo,pour,30
noel-mamere,Écolo,contre,30
francois-de-rugy,Écolo,contre,30
denis-baupin,Écolo,contre,30
barbara-pompili,Écolo,contre,30
sergio-coronado,Écolo,contre,30
francois-michel-lambert,Écolo,contre,30
isabelle-attard,Écolo,contre,30
eva-sas,Écolo,contre,30
veronique-massonneau,Écolo,contre,30
laurence-abeille,Écolo,contre,30
michele-bonneton,Écolo,contre,30
brigitte-allain,Écolo,contre,30
danielle-auroi,Écolo,abstention,30
paul-molac,Écolo,abstention,30
roger-gerard-schwartzenberg,RRDP,pour,30
stephane-saint-andre,RRDP,pour,30
gerard-charasse,RRDP,pour,30
alain-tourret,RRDP,pour,30
joel-giraud,RRDP,pour,30
paul-giacobbi,RRDP,pour,30
annick-girardin,RRDP,pour,30
dominique-orliac,RRDP,pour,30
jacques-krabal,RRDP,pour,30
jeanine-dubie,RRDP,pour,30
thierry-braillard,RRDP,pour,30
thierry-robert,RRDP,pour,30
ary-chalus,RRDP,pour,30
jacques-moignard,RRDP,pour,30
olivier-falorni,RRDP,abstention,30
jean-noel-carpentier,RRDP,abstention,30
bruno-nestor-azerot,GDR,pour,30
francois-asensi,GDR,contre,30
alain-bocquet,GDR,contre,30
marc-dolez,GDR,contre,30
jacqueline-fraysse,GDR,contre,30
huguette-bello,GDR,contre,30
marie-george-buffet,GDR,contre,30
patrice-carvalho,GDR,contre,30
alfred-marie-jeanne,GDR,contre,30
nicolas-sansu,GDR,contre,30
jean-philippe-nilor,GDR,contre,30
andre-chassaigne,GDR,contre,30
jean-jacques-candelier,GDR,contre,30
gaby-charroux,GDR,contre,30
gabriel-serville,GDR,abstention,30
veronique-besse,NI,contre,30
jacques-bompard,NI,contre,30
jean-lassalle,NI,contre,30
nicolas-dupont-aignan,NI,contre,30
gilbert-collard,NI,contre,30
marion-marechal-le-pen,NI,contre,30
yannick-moreau,NI,contre,30
gerard-bapt,SRC,pour,31
christian-bataille,SRC,pour,31
patrick-bloche,SRC,pour,31
jean-christophe-cambadelis,SRC,pour,31
laurent-cathala,SRC,pour,31
jean-paul-chanteguet,SRC,pour,31
guy-michel-chauveau,SRC,pour,31
jean-louis-destans,SRC,pour,31
michel-destot,SRC,pour,31
rene-dosiere,SRC,pour,31
jean-louis-dumont,SRC,pour,31
laurence-dumont,SRC,pour,31
yves-durand,SRC,pour,31
henri-emmanuelli,SRC,pour,31
michel-francaix,SRC,pour,31
jean-luc-laurent,SRC,pour,31
gilbert-le-bris,SRC,pour,31
jean-yves-le-deaut,SRC,pour,31
jean-marie-le-guen,SRC,pour,31
francois-loncle,SRC,pour,31
thierry-mandon,SRC,pour,31
alain-rodet,SRC,pour,31
rene-rouquet,SRC,pour,31
daniel-vaillant,SRC,pour,31
philip-cordery,SRC,pour,31
yves-goasdoue,SRC,pour,31
monique-rabin,SRC,pour,31
frederique-massat,SRC,pour,31
vincent-burroni,SRC,pour,31
jean-jacques-urvoas,SRC,pour,31
luce-pane,SRC,pour,31
sandrine-hurel,SRC,pour,31
gisele-biemouret,SRC,pour,31
laurent-baumel,SRC,pour,31
michel-vergnier,SRC,pour,31
jean-glavany,SRC,pour,31
serge-janquin,SRC,pour,31
elisabeth-guigou,SRC,pour,31
eric-jalton,SRC,pour,31
michel-pajon,SRC,pour,31
estelle-grelier,SRC,pour,31
sylvie-andrieux,SRC,pour,31
jean-paul-bacquet,SRC,pour,31
dominique-baert,SRC,pour,31
jean-pierre-blazy,SRC,pour,31
daniel-boisserie,SRC,pour,31
francois-brottes,SRC,pour,31
christophe-caresche,SRC,pour,31
marie-francoise-clergeau,SRC,pour,31
jean-pierre-dufau,SRC,pour,31
jean-paul-dupre,SRC,pour,31
philippe-duron,SRC,pour,31
christian-franqueville,SRC,pour,31
yann-galut,SRC,pour,31
francoise-imbert,SRC,pour,31
conchita-lacuey,SRC,pour,31
michel-lefait,SRC,pour,31
bruno-le-roux,SRC,pour,31
michel-liebgott,SRC,pour,31
martine-lignieres-cassou,SRC,pour,31
philippe-nauche,SRC,pour,31
christian-paul,SRC,pour,31
germinal-peiro,SRC,pour,31
jean-claude-perez,SRC,pour,31
genevieve-gaillard,SRC,pour,31
marie-line-reynaud,SRC,pour,31
marcel-rogemont,SRC,pour,31
bernard-roman,SRC,pour,31
odile-saugues,SRC,pour,31
pascal-terrasse,SRC,pour,31
fabrice-verdier,SRC,pour,31
armand-jung,SRC,pour,31
patrick-lemasle,SRC,pour,31
sylviane-alaux,SRC,pour,31
philippe-martin,SRC,pour,31
richard-ferrand,SRC,pour,31
yann-capet,SRC,pour,31
thomas-thevenoud,SRC,pour,31
corinne-erhel,SRC,pour,31
christophe-leonard,SRC,pour,31
erwann-binet,SRC,pour,31
christophe-sirugue,SRC,pour,31
jean-launay,SRC,pour,31
pascale-boistard,SRC,pour,31
gilles-savary,SRC,pour,31
jean-yves-caullet,SRC,pour,31
dominique-chauvel,SRC,pour,31
jean-claude-fruteau,SRC,pour,31
brigitte-bourguignon,SRC,pour,31
nicolas-bays,SRC,pour,31
philippe-baumel,SRC,pour,31
dominique-raimbourg,SRC,pour,31
martine-carrillon-couvreur,SRC,pour,31
kleber-mesquida,SRC,pour,31
patricia-adam,SRC,pour,31
jean-yves-le-bouillonnec,SRC,pour,31
daniele-hoffman-rispal,SRC,pour,31
annick-lepetit,SRC,pour,31
gabrielle-louis-carabin,SRC,pour,31
david-habib,SRC,pour,31
william-dumas,SRC,pour,31
jean-louis-bricout,SRC,pour,31
christian-eckert,SRC,pour,31
patrick-lebreton,SRC,pour,31
herve-feron,SRC,pour,31
martine-martinel,SRC,pour,31
monique-iborra,SRC,pour,31
michel-issindou,SRC,pour,31
pascal-deguilhem,SRC,pour,31
jacqueline-maquet,SRC,pour,31
christian-hutin,SRC,pour,31
guy-chambefort,SRC,pour,31
bernard-lesterlin,SRC,pour,31
olivier-dussopt,SRC,pour,31
daniel-goldberg,SRC,pour,31
marietta-karamanli,SRC,pour,31
jean-michel-villaume,SRC,pour,31
guy-delcourt,SRC,pour,31
marc-goua,SRC,pour,31
jacques-valax,SRC,pour,31
catherine-coutelle,SRC,pour,31
sandrine-mazetier,SRC,pour,31
jean-michel-clement,SRC,pour,31
pascale-got,SRC,pour,31
pierre-alain-muet,SRC,pour,31
jean-louis-touraine,SRC,pour,31
jean-grellier,SRC,pour,31
christophe-bouillon,SRC,pour,31
martine-faure,SRC,pour,31
alain-rousset,SRC,pour,31
pascale-crozon,SRC,pour,31
catherine-quere,SRC,pour,31
marie-odile-bouille,SRC,pour,31
catherine-lemorton,SRC,pour,31
jean-patrick-gille,SRC,pour,31
marie-lou-marcel,SRC,pour,31
serge-letchimy,SRC,pour,31
chantal-berthelot,SRC,pour,31
henri-jibrayel,SRC,pour,31
philippe-plisson,SRC,pour,31
regis-juanico,SRC,pour,31
jean-rene-marsac,SRC,pour,31
michel-menard,SRC,pour,31
martine-pinville,SRC,pour,31
jean-jacques-cottel,SRC,pour,31
olivier-faure,SRC,pour,31
francois-pupponi,SRC,pour,31
colette-langlade,SRC,pour,31
marie-noelle-battistel,SRC,pour,31
sophie-dessus,SRC,pour,31
carole-delga,SRC,pour,31
gilbert-sauvan,SRC,pour,31
christophe-castaner,SRC,pour,31
karine-berger,SRC,pour,31
jean-david-ciot,SRC,pour,31
sabine-buis,SRC,pour,31
alain-faure,SRC,pour,31
marie-helene-fabre,SRC,pour,31
suzanne-tallard,SRC,pour,31
kheira-bouziane-laroussi,SRC,pour,31
michel-lesage,SRC,pour,31
viviane-le-dissez,SRC,pour,31
annie-le-houerou,SRC,pour,31
laurent-grandguillaume,SRC,pour,31
clotilde-valter,SRC,pour,31
alain-calmette,SRC,pour,31
francoise-dumas,SRC,pour,31
patrice-prat,SRC,pour,31
barbara-romagnan,SRC,pour,31
nathalie-nieson,SRC,pour,31
jean-luc-bleunven,SRC,pour,31
chantal-guittet,SRC,pour,31
sandrine-doucet,SRC,pour,31
fanny-dombre-coste,SRC,pour,31
frederic-roig,SRC,pour,31
marie-recalde,SRC,pour,31
christophe-borgel,SRC,pour,31
joelle-huillier,SRC,pour,31
denys-robiliard,SRC,pour,31
sebastien-denaja,SRC,pour,31
marie-anne-chapdelaine,SRC,pour,31
nathalie-appere,SRC,pour,31
francois-andre,SRC,pour,31
isabelle-bruneau,SRC,pour,31
valerie-corre,SRC,pour,31
lucette-lousteau,SRC,pour,31
matthias-fekl,SRC,pour,31
luc-belot,SRC,pour,31
yves-daniel,SRC,pour,31
sophie-errante,SRC,pour,31
herve-pellois,SRC,pour,31
jean-pierre-le-roch,SRC,pour,31
philippe-nogues,SRC,pour,31
stephane-travert,SRC,pour,31
chaynesse-khirouni,SRC,pour,31
dominique-potier,SRC,pour,31
jean-pierre-allossery,SRC,pour,31
anne-lise-dufour-tonini,SRC,pour,31
laurent-kalinowski,SRC,pour,31
paola-zanetti,SRC,pour,31
audrey-linkenheld,SRC,pour,31
remi-pauvros,SRC,pour,31
jacques-cresta,SRC,pour,31
segolene-neuville,SRC,pour,31
pierre-aylagas,SRC,pour,31
christine-pires-beaune,SRC,pour,31
nathalie-chabanne,SRC,pour,31
yves-blein,SRC,pour,31
edith-gueugneau,SRC,pour,31
cecile-untermaier,SRC,pour,31
pascal-cherki,SRC,pour,31
francoise-dubois,SRC,pour,31
beatrice-santais,SRC,pour,31
bernadette-laclais,SRC,pour,31
seybah-dagoma,SRC,pour,31
catherine-troallic,SRC,pour,31
sylviane-bulteau,SRC,pour,31
hugues-fourage,SRC,pour,31
francoise-descamps-crosnier,SRC,pour,31
linda-gourjade,SRC,pour,31
valerie-rabault,SRC,pour,31
michele-fournier-armand,SRC,pour,31
alexis-bachelay,SRC,pour,31
maud-olivier,SRC,pour,31
catherine-beaubatie,SRC,pour,31
jean-jacques-bridey,SRC,pour,31
julie-sommaruga,SRC,pour,31
mathieu-hanotin,SRC,pour,31
razzy-hammadi,SRC,pour,31
elisabeth-pochon,SRC,pour,31
pascal-popelin,SRC,pour,31
serge-bardy,SRC,pour,31
philippe-bies,SRC,pour,31
philippe-kemel,SRC,pour,31
emeric-brehier,SRC,pour,31
boinali-said,SRC,pour,31
jean-claude-buisine,SRC,pour,31
sebastien-pietrasanta,SRC,pour,31
gerard-sebaoun,SRC,pour,31
dolores-roque,SRC,pour,31
dominique-lefebvre,SRC,pour,31
jean-marc-germain,SRC,pour,31
ericka-bareigts,SRC,pour,31
helene-geoffroy,SRC,pour,31
jean-jacques-vlody,SRC,pour,31
monique-orphe,SRC,pour,31
michel-pouzol,SRC,pour,31
ibrahim-aboubacar,SRC,pour,31
joaquim-pueyo,SRC,pour,31
colette-capdevielle,SRC,pour,31
philippe-doucet,SRC,pour,31
axelle-lemaire,SRC,pour,31
arnaud-leroy,SRC,pour,31
pierre-yves-le-borgn,SRC,pour,31
daphna-poznanski-benhamou,SRC,pour,31
corinne-narassiguin,SRC,pour,31
pouria-amirshahi,SRC,pour,31
jean-pierre-maggi,SRC,pour,31
emilienne-poumirol,SRC,pour,31
jean-pierre-fougerat,SRC,pour,31
jean-luc-drapeau,SRC,pour,31
jean-claude-gouget,SRC,pour,31
avi-assouly,SRC,pour,31
genevieve-gosselin-fleury,SRC,pour,31
therese-guilbert,SRC,pour,31
vincent-feltesse,SRC,pour,31
guillaume-bachelay,SRC,pour,31
gerard-terrier,SRC,pour,31
pierre-leautey,SRC,pour,31
sylvie-pichot,SRC,pour,31
jean-philippe-malle,SRC,pour,31
jerome-guedj,SRC,pour,31
sylvie-tolmont,SRC,pour,31
gwenegan-bui,SRC,pour,31
helene-vainqueur-christophe,SRC,pour,31
frederic-barbier,SRC,pour,31
fanelie-carrey-conte,SRC,pour,31
jean-marie-beffara,SRC,pour,31
carlos-da-silva,SRC,pour,31
florence-delaunay,SRC,pour,31
lucien-degauchy,UMP,pour,31
henri-guaino,UMP,pour,31
jean-luc-warsmann,UMP,pour,31
lionnel-luca,UMP,pour,31
marie-jo-zimmermann,UMP,pour,31
celeste-lett,UMP,pour,31
